Country_Name,Country_Code,Region,Year,Fertility_Rate,GDP_Per_Capita
Swaziland,SWZ,Sub-Saharan Africa,2005,3.871,"2,812.59"
Swaziland,SWZ,Sub-Saharan Africa,2006,3.818,"2,843.87"
Swaziland,SWZ,Sub-Saharan Africa,2007,3.761,"2,962.89"
Swaziland,SWZ,Sub-Saharan Africa,2008,3.699,"2,808.75"
Swaziland,SWZ,Sub-Saharan Africa,2009,3.632,"3,046.63"
Swaziland,SWZ,Sub-Saharan Africa,2010,3.559,"3,793.66"
Swaziland,SWZ,Sub-Saharan Africa,2011,3.483,"4,090.86"
Swaziland,SWZ,Sub-Saharan Africa,2012,3.407,"3,952.66"
Swaziland,SWZ,Sub-Saharan Africa,2013,3.334,"3,686.88"
Swaziland,SWZ,Sub-Saharan Africa,2014,3.266,"3,539.92"
Swaziland,SWZ,Sub-Saharan Africa,2015,3.201,"3,200.14"
Sweden,SWE,Europe and Central Asia,1960,2.17,"1,983.11"
Sweden,SWE,Europe and Central Asia,1961,2.21,"2,147.23"
Sweden,SWE,Europe and Central Asia,1962,2.25,"2,315.85"
Sweden,SWE,Europe and Central Asia,1963,2.33,"2,492.55"
Sweden,SWE,Europe and Central Asia,1964,2.47,"2,758.94"
Sweden,SWE,Europe and Central Asia,1965,2.39,"3,007.60"
Sweden,SWE,Europe and Central Asia,1966,2.37,"3,240.61"
Sweden,SWE,Europe and Central Asia,1967,2.28,"3,490.55"
Sweden,SWE,Europe and Central Asia,1968,2.07,"3,683.31"
Sweden,SWE,Europe and Central Asia,1969,1.93,"3,972.00"
Sweden,SWE,Europe and Central Asia,1970,1.92,"4,669.44"
Sweden,SWE,Europe and Central Asia,1971,1.96,"5,060.34"
Sweden,SWE,Europe and Central Asia,1972,1.91,"5,942.15"
Sweden,SWE,Europe and Central Asia,1973,1.87,"7,198.27"
Sweden,SWE,Europe and Central Asia,1974,1.87,"7,975.85"
Sweden,SWE,Europe and Central Asia,1975,1.77,"9,974.66"
Sweden,SWE,Europe and Central Asia,1976,1.68,"10,715.04"
Sweden,SWE,Europe and Central Asia,1977,1.64,"11,287.20"
Sweden,SWE,Europe and Central Asia,1978,1.6,"12,442.58"
Sweden,SWE,Europe and Central Asia,1979,1.66,"14,667.40"
Sweden,SWE,Europe and Central Asia,1980,1.68,"16,856.76"
Sweden,SWE,Europe and Central Asia,1981,1.63,"15,366.67"
Sweden,SWE,Europe and Central Asia,1982,1.62,"13,545.26"
Sweden,SWE,Europe and Central Asia,1983,1.61,"12,430.46"
Sweden,SWE,Europe and Central Asia,1984,1.66,"12,914.33"
Sweden,SWE,Europe and Central Asia,1985,1.74,"13,474.16"
Sweden,SWE,Europe and Central Asia,1986,1.8,"17,727.50"
Sweden,SWE,Europe and Central Asia,1987,1.84,"21,485.29"
Sweden,SWE,Europe and Central Asia,1988,1.96,"24,188.77"
Sweden,SWE,Europe and Central Asia,1989,2.01,"25,300.40"
Sweden,SWE,Europe and Central Asia,1990,2.13,"30,162.32"
Sweden,SWE,Europe and Central Asia,1991,2.11,"31,374.12"
Sweden,SWE,Europe and Central Asia,1992,2.09,"32,338.50"
Sweden,SWE,Europe and Central Asia,1993,1.99,"24,080.90"
Sweden,SWE,Europe and Central Asia,1994,1.88,"25,747.24"
Sweden,SWE,Europe and Central Asia,1995,1.73,"29,914.33"
Sweden,SWE,Europe and Central Asia,1996,1.6,"32,587.26"
Sweden,SWE,Europe and Central Asia,1997,1.52,"29,897.79"
Sweden,SWE,Europe and Central Asia,1998,1.5,"30,143.63"
Sweden,SWE,Europe and Central Asia,1999,1.5,"30,577.08"
Sweden,SWE,Europe and Central Asia,2000,1.54,"29,283.01"
Sweden,SWE,Europe and Central Asia,2001,1.57,"26,969.24"
Sweden,SWE,Europe and Central Asia,2002,1.65,"29,571.70"
Sweden,SWE,Europe and Central Asia,2003,1.71,"36,961.43"
Sweden,SWE,Europe and Central Asia,2004,1.75,"42,442.22"
Sweden,SWE,Europe and Central Asia,2005,1.77,"43,085.35"
Sweden,SWE,Europe and Central Asia,2006,1.85,"46,256.47"
Sweden,SWE,Europe and Central Asia,2007,1.88,"53,324.38"
Sweden,SWE,Europe and Central Asia,2008,1.91,"55,746.84"
Sweden,SWE,Europe and Central Asia,2009,1.94,"46,207.06"
Sweden,SWE,Europe and Central Asia,2010,1.98,"52,076.43"
Sweden,SWE,Europe and Central Asia,2011,1.9,"59,593.68"
Sweden,SWE,Europe and Central Asia,2012,1.91,"57,134.08"
Sweden,SWE,Europe and Central Asia,2013,1.89,"60,283.25"
Sweden,SWE,Europe and Central Asia,2014,1.88,"59,180.20"
Sweden,SWE,Europe and Central Asia,2015,1.88,"50,585.26"
Switzerland,CHE,Europe and Central Asia,1960,2.44,"1,787.36"
Switzerland,CHE,Europe and Central Asia,1961,2.52,"1,971.32"
Switzerland,CHE,Europe and Central Asia,1962,2.58,"2,131.39"
Switzerland,CHE,Europe and Central Asia,1963,2.65,"2,294.18"
Switzerland,CHE,Europe and Central Asia,1964,2.66,"2,501.29"
Switzerland,CHE,Europe and Central Asia,1965,2.59,"2,620.48"
Switzerland,CHE,Europe and Central Asia,1966,2.5,"2,784.73"
Switzerland,CHE,Europe and Central Asia,1967,2.39,"2,960.72"
Switzerland,CHE,Europe and Central Asia,1968,2.29,"3,121.89"
Switzerland,CHE,Europe and Central Asia,1969,2.19,"3,344.78"
Switzerland,CHE,Europe and Central Asia,1980,1.55,"18,785.04"
Switzerland,CHE,Europe and Central Asia,1981,1.55,"17,110.45"
Switzerland,CHE,Europe and Central Asia,1982,1.56,"17,434.89"
Switzerland,CHE,Europe and Central Asia,1983,1.52,"17,298.57"
Switzerland,CHE,Europe and Central Asia,1984,1.53,"16,457.83"
Switzerland,CHE,Europe and Central Asia,1985,1.52,"16,613.63"
Switzerland,CHE,Europe and Central Asia,1986,1.53,"23,691.97"
Switzerland,CHE,Europe and Central Asia,1987,1.52,"29,484.87"
Switzerland,CHE,Europe and Central Asia,1988,1.57,"31,664.16"
Switzerland,CHE,Europe and Central Asia,1989,1.56,"30,325.76"
Switzerland,CHE,Europe and Central Asia,1990,1.58,"38,332.15"
Switzerland,CHE,Europe and Central Asia,1991,1.58,"38,303.05"
Switzerland,CHE,Europe and Central Asia,1992,1.58,"39,435.54"
Switzerland,CHE,Europe and Central Asia,1993,1.51,"38,005.32"
Switzerland,CHE,Europe and Central Asia,1994,1.49,"41,738.97"
Switzerland,CHE,Europe and Central Asia,1995,1.48,"48,540.58"
Switzerland,CHE,Europe and Central Asia,1996,1.5,"46,610.06"
Switzerland,CHE,Europe and Central Asia,1997,1.48,"40,429.94"
Switzerland,CHE,Europe and Central Asia,1998,1.47,"41,487.69"
Switzerland,CHE,Europe and Central Asia,1999,1.48,"40,577.34"
Switzerland,CHE,Europe and Central Asia,2000,1.5,"37,813.23"
Switzerland,CHE,Europe and Central Asia,2001,1.38,"38,538.64"
Switzerland,CHE,Europe and Central Asia,2002,1.39,"41,336.72"
Switzerland,CHE,Europe and Central Asia,2003,1.39,"47,960.56"
Switzerland,CHE,Europe and Central Asia,2004,1.42,"53,255.98"
Switzerland,CHE,Europe and Central Asia,2005,1.42,"54,797.55"
Switzerland,CHE,Europe and Central Asia,2006,1.44,"57,348.93"
Switzerland,CHE,Europe and Central Asia,2007,1.46,"63,223.47"
Switzerland,CHE,Europe and Central Asia,2008,1.48,"72,119.56"
Switzerland,CHE,Europe and Central Asia,2009,1.5,"69,672.00"
Switzerland,CHE,Europe and Central Asia,2010,1.52,"74,277.12"
Switzerland,CHE,Europe and Central Asia,2011,1.52,"88,002.61"
Switzerland,CHE,Europe and Central Asia,2012,1.52,"83,164.39"
Switzerland,CHE,Europe and Central Asia,2013,1.52,"84,658.89"
Switzerland,CHE,Europe and Central Asia,2014,1.54,"85,814.59"
Switzerland,CHE,Europe and Central Asia,2015,1.54,"80,999.29"
Syrian Arab Republic,SYR,Middle East and North Africa,1960,7.467,186.75
Syrian Arab Republic,SYR,Middle East and North Africa,1961,7.497,199.31
Syrian Arab Republic,SYR,Middle East and North Africa,1962,7.522,226.77
Syrian Arab Republic,SYR,Middle East and North Africa,1963,7.541,237.34
Syrian Arab Republic,SYR,Middle East and North Africa,1964,7.555,256.38
Syrian Arab Republic,SYR,Middle East and North Africa,1965,7.564,272.68
Syrian Arab Republic,SYR,Middle East and North Africa,1966,7.569,240.58
Syrian Arab Republic,SYR,Middle East and North Africa,1967,7.572,273.99
Syrian Arab Republic,SYR,Middle East and North Africa,1968,7.574,294.09
Syrian Arab Republic,SYR,Middle East and North Africa,1969,7.574,364.04
Syrian Arab Republic,SYR,Middle East and North Africa,1970,7.572,335.55
Syrian Arab Republic,SYR,Middle East and North Africa,1971,7.566,392.44
Syrian Arab Republic,SYR,Middle East and North Africa,1972,7.556,448.06
Syrian Arab Republic,SYR,Middle East and North Africa,1973,7.537,458.43
Syrian Arab Republic,SYR,Middle East and North Africa,1974,7.51,705.66
Syrian Arab Republic,SYR,Middle East and North Africa,1975,7.472,902.56
Syrian Arab Republic,SYR,Middle East and North Africa,1976,7.422,975.83
Syrian Arab Republic,SYR,Middle East and North Africa,1977,7.359,951.52
Syrian Arab Republic,SYR,Middle East and North Africa,1978,7.285,"1,109.03"
Syrian Arab Republic,SYR,Middle East and North Africa,1979,7.197,"1,147.69"
Syrian Arab Republic,SYR,Middle East and North Africa,1980,7.094,"1,458.49"
Syrian Arab Republic,SYR,Middle East and North Africa,1981,6.976,"1,672.71"
Syrian Arab Republic,SYR,Middle East and North Africa,1982,6.843,"1,695.42"
Syrian Arab Republic,SYR,Middle East and North Africa,1983,6.695,"1,765.83"
Syrian Arab Republic,SYR,Middle East and North Africa,1984,6.534,"1,697.11"
Syrian Arab Republic,SYR,Middle East and North Africa,1985,6.359,"1,537.75"
Syrian Arab Republic,SYR,Middle East and North Africa,1986,6.168,"1,206.20"
Syrian Arab Republic,SYR,Middle East and North Africa,1987,5.963,998.37
Syrian Arab Republic,SYR,Middle East and North Africa,1988,5.748,901.69
Syrian Arab Republic,SYR,Middle East and North Africa,1989,5.529,815.09
Syrian Arab Republic,SYR,Middle East and North Africa,1990,5.313,988.52
Syrian Arab Republic,SYR,Middle East and North Africa,1991,5.11,"1,012.81"
Syrian Arab Republic,SYR,Middle East and North Africa,1992,4.925,"1,005.11"
Syrian Arab Republic,SYR,Middle East and North Africa,1993,4.76,"1,010.05"
Syrian Arab Republic,SYR,Middle East and North Africa,1994,4.618,726.06
Syrian Arab Republic,SYR,Middle East and North Africa,1995,4.495,795.2
Syrian Arab Republic,SYR,Middle East and North Africa,1996,4.386,935.76
Syrian Arab Republic,SYR,Middle East and North Africa,1997,4.282,957.32
Syrian Arab Republic,SYR,Middle East and North Africa,1998,4.178,976.37
Syrian Arab Republic,SYR,Middle East and North Africa,1999,4.07,993.83
Syrian Arab Republic,SYR,Middle East and North Africa,2000,3.958,"1,181.72"
Syrian Arab Republic,SYR,Middle East and North Africa,2001,3.841,"1,263.89"
Syrian Arab Republic,SYR,Middle East and North Africa,2002,3.723,"1,269.73"
Syrian Arab Republic,SYR,Middle East and North Africa,2003,3.609,"1,261.43"
Syrian Arab Republic,SYR,Middle East and North Africa,2004,3.499,"1,419.59"
Syrian Arab Republic,SYR,Middle East and North Africa,2005,3.399,"1,591.53"
Syrian Arab Republic,SYR,Middle East and North Africa,2006,3.312,"1,779.82"
Syrian Arab Republic,SYR,Middle East and North Africa,2007,3.238,"2,079.99"
Tajikistan,TJK,Europe and Central Asia,1990,5.175,496.37
Tajikistan,TJK,Europe and Central Asia,1991,5.067,467.87
Tajikistan,TJK,Europe and Central Asia,1992,4.95,345.68
Tajikistan,TJK,Europe and Central Asia,1993,4.83,293.17
Tajikistan,TJK,Europe and Central Asia,1994,4.709,236.05
Tajikistan,TJK,Europe and Central Asia,1995,4.588,212.91
Tajikistan,TJK,Europe and Central Asia,1996,4.465,178.07
Tajikistan,TJK,Europe and Central Asia,1997,4.34,155.28
Tajikistan,TJK,Europe and Central Asia,1998,4.214,219.57
Tajikistan,TJK,Europe and Central Asia,1999,4.089,178.3
Tajikistan,TJK,Europe and Central Asia,2000,3.969,139.11
Tajikistan,TJK,Europe and Central Asia,2001,3.857,171.81
Tajikistan,TJK,Europe and Central Asia,2002,3.756,190.6
Tajikistan,TJK,Europe and Central Asia,2003,3.669,237.89
Tajikistan,TJK,Europe and Central Asia,2004,3.597,311.42
Tajikistan,TJK,Europe and Central Asia,2005,3.543,339.76
Tajikistan,TJK,Europe and Central Asia,2006,3.51,407.25
Tajikistan,TJK,Europe and Central Asia,2007,3.495,523.95
Tajikistan,TJK,Europe and Central Asia,2008,3.493,711.51
Tajikistan,TJK,Europe and Central Asia,2009,3.502,671.55
Tajikistan,TJK,Europe and Central Asia,2010,3.514,744.18
Tajikistan,TJK,Europe and Central Asia,2011,3.523,841.22
Tajikistan,TJK,Europe and Central Asia,2012,3.525,962.44
Tajikistan,TJK,Europe and Central Asia,2013,3.514,"1,048.67"
Tajikistan,TJK,Europe and Central Asia,2014,3.49,"1,113.37"
Tajikistan,TJK,Europe and Central Asia,2015,3.454,925.91
Tanzania,TZA,Sub-Saharan Africa,1988,6.328,219.33
Tanzania,TZA,Sub-Saharan Africa,1989,6.273,184.32
Tanzania,TZA,Sub-Saharan Africa,1990,6.213,172.05
Tanzania,TZA,Sub-Saharan Africa,1991,6.148,193.8
Tanzania,TZA,Sub-Saharan Africa,1992,6.081,173.99
Tanzania,TZA,Sub-Saharan Africa,1993,6.013,155.75
Tanzania,TZA,Sub-Saharan Africa,1994,5.946,159.86
Tanzania,TZA,Sub-Saharan Africa,1995,5.883,180.81
Tanzania,TZA,Sub-Saharan Africa,1996,5.828,217.48
Tanzania,TZA,Sub-Saharan Africa,1997,5.78,250.74
Tanzania,TZA,Sub-Saharan Africa,1998,5.741,297.51
Tanzania,TZA,Sub-Saharan Africa,1999,5.711,301.2
Tanzania,TZA,Sub-Saharan Africa,2000,5.689,308.41
Tanzania,TZA,Sub-Saharan Africa,2001,5.675,306.24
Tanzania,TZA,Sub-Saharan Africa,2002,5.666,310.21
Tanzania,TZA,Sub-Saharan Africa,2003,5.659,325.55
Tanzania,TZA,Sub-Saharan Africa,2004,5.651,348.05
Tanzania,TZA,Sub-Saharan Africa,2005,5.638,446.16
Tanzania,TZA,Sub-Saharan Africa,2006,5.616,475.91
Tanzania,TZA,Sub-Saharan Africa,2007,5.585,533.17
Tanzania,TZA,Sub-Saharan Africa,2008,5.542,657.73
Tanzania,TZA,Sub-Saharan Africa,2009,5.489,665.34
Tanzania,TZA,Sub-Saharan Africa,2010,5.427,708.52
Tanzania,TZA,Sub-Saharan Africa,2011,5.359,740.38
Tanzania,TZA,Sub-Saharan Africa,2012,5.287,827.53
Tanzania,TZA,Sub-Saharan Africa,2013,5.215,909.33
Tanzania,TZA,Sub-Saharan Africa,2014,5.145,957.93
Tanzania,TZA,Sub-Saharan Africa,2015,5.078,878.98
Thailand,THA,East Asia and Pacific,1960,6.147,100.77
Thailand,THA,East Asia and Pacific,1961,6.151,107.5
Thailand,THA,East Asia and Pacific,1962,6.155,113.78
Thailand,THA,East Asia and Pacific,1963,6.157,118.14
Thailand,THA,East Asia and Pacific,1964,6.151,125.94
Thailand,THA,East Asia and Pacific,1965,6.129,137.92
Thailand,THA,East Asia and Pacific,1966,6.084,161.01
Thailand,THA,East Asia and Pacific,1967,6.009,166.92
Thailand,THA,East Asia and Pacific,1968,5.903,174.79
Thailand,THA,East Asia and Pacific,1969,5.764,186.88
Thailand,THA,East Asia and Pacific,1970,5.595,192.13
Thailand,THA,East Asia and Pacific,1971,5.397,194.26
Thailand,THA,East Asia and Pacific,1972,5.181,209.36
Thailand,THA,East Asia and Pacific,1973,4.953,269.85
Thailand,THA,East Asia and Pacific,1974,4.721,332.12
Thailand,THA,East Asia and Pacific,1975,4.488,351.55
Thailand,THA,East Asia and Pacific,1976,4.257,391.48
Thailand,THA,East Asia and Pacific,1977,4.03,445.32
Thailand,THA,East Asia and Pacific,1978,3.808,528.51
Thailand,THA,East Asia and Pacific,1979,3.594,589.75
Thailand,THA,East Asia and Pacific,1980,3.392,682.77
Thailand,THA,East Asia and Pacific,1981,3.202,720.9
Thailand,THA,East Asia and Pacific,1982,3.024,742.7
Thailand,THA,East Asia and Pacific,1983,2.859,797.93
Thailand,THA,East Asia and Pacific,1984,2.707,817.87
Thailand,THA,East Asia and Pacific,1985,2.571,747.49
Thailand,THA,East Asia and Pacific,1986,2.451,813.1
Thailand,THA,East Asia and Pacific,1987,2.346,936.2
Thailand,THA,East Asia and Pacific,1988,2.256,"1,122.58"
Thailand,THA,East Asia and Pacific,1989,2.179,"1,294.52"
Thailand,THA,East Asia and Pacific,1990,2.113,"1,508.29"
Thailand,THA,East Asia and Pacific,1991,2.055,"1,716.61"
Thailand,THA,East Asia and Pacific,1992,2.003,"1,929.53"
Thailand,THA,East Asia and Pacific,1993,1.956,"2,213.17"
Thailand,THA,East Asia and Pacific,1994,1.911,"2,497.90"
Thailand,THA,East Asia and Pacific,1995,1.867,"2,856.25"
Thailand,THA,East Asia and Pacific,1996,1.823,"3,056.75"
Thailand,THA,East Asia and Pacific,1997,1.781,"2,480.48"
Thailand,THA,East Asia and Pacific,1998,1.742,"1,855.90"
Thailand,THA,East Asia and Pacific,1999,1.705,"2,043.91"
Thailand,THA,East Asia and Pacific,2000,1.671,"2,016.04"
Thailand,THA,East Asia and Pacific,2001,1.641,"1,896.97"
Thailand,THA,East Asia and Pacific,2002,1.616,"2,093.98"
Thailand,THA,East Asia and Pacific,2003,1.595,"2,349.38"
Thailand,THA,East Asia and Pacific,2004,1.58,"2,643.48"
Thailand,THA,East Asia and Pacific,2005,1.568,"2,874.39"
Thailand,THA,East Asia and Pacific,2006,1.561,"3,351.12"
Thailand,THA,East Asia and Pacific,2007,1.557,"3,962.75"
Thailand,THA,East Asia and Pacific,2008,1.553,"4,384.78"
Thailand,THA,East Asia and Pacific,2009,1.551,"4,231.14"
Thailand,THA,East Asia and Pacific,2010,1.547,"5,111.91"
Thailand,THA,East Asia and Pacific,2011,1.542,"5,539.49"
Thailand,THA,East Asia and Pacific,2012,1.534,"5,915.22"
Thailand,THA,East Asia and Pacific,2013,1.524,"6,225.05"
Thailand,THA,East Asia and Pacific,2014,1.512,"5,969.94"
Thailand,THA,East Asia and Pacific,2015,1.497,"5,814.77"
Timor-Leste,TLS,East Asia and Pacific,2000,7.112,434.38
Timor-Leste,TLS,East Asia and Pacific,2001,7.092,522.03
Timor-Leste,TLS,East Asia and Pacific,2002,7.037,496.18
Timor-Leste,TLS,East Asia and Pacific,2003,6.965,487.39
Timor-Leste,TLS,East Asia and Pacific,2004,6.881,484.09
Timor-Leste,TLS,East Asia and Pacific,2005,6.79,496.21
Timor-Leste,TLS,East Asia and Pacific,2006,6.694,459.15
Timor-Leste,TLS,East Asia and Pacific,2007,6.59,547.38
Timor-Leste,TLS,East Asia and Pacific,2008,6.477,673.19
Timor-Leste,TLS,East Asia and Pacific,2009,6.358,793.8
Timor-Leste,TLS,East Asia and Pacific,2010,6.235,892.04
Timor-Leste,TLS,East Asia and Pacific,2011,6.109,"1,065.33"
Timor-Leste,TLS,East Asia and Pacific,2012,5.983,"1,173.24"
Timor-Leste,TLS,East Asia and Pacific,2013,5.858,"1,161.77"
Timor-Leste,TLS,East Asia and Pacific,2014,5.735,"1,208.79"
Timor-Leste,TLS,East Asia and Pacific,2015,5.615,"1,216.88"
Togo,TGO,Sub-Saharan Africa,1960,6.521,76.64
Togo,TGO,Sub-Saharan Africa,1961,6.57,79.12
Togo,TGO,Sub-Saharan Africa,1962,6.622,81.99
Togo,TGO,Sub-Saharan Africa,1963,6.677,87.79
Togo,TGO,Sub-Saharan Africa,1964,6.734,99.94
Togo,TGO,Sub-Saharan Africa,1965,6.792,109.62
Togo,TGO,Sub-Saharan Africa,1966,6.851,121.83
Togo,TGO,Sub-Saharan Africa,1967,6.911,124.88
Togo,TGO,Sub-Saharan Africa,1968,6.971,124.35
Togo,TGO,Sub-Saharan Africa,1969,7.029,131.57
Togo,TGO,Sub-Saharan Africa,1970,7.084,120.05
Togo,TGO,Sub-Saharan Africa,1971,7.136,131.1
Togo,TGO,Sub-Saharan Africa,1972,7.182,149.35
Togo,TGO,Sub-Saharan Africa,1973,7.222,176.47
Togo,TGO,Sub-Saharan Africa,1974,7.254,237.81
Togo,TGO,Sub-Saharan Africa,1975,7.275,256.1
Togo,TGO,Sub-Saharan Africa,1976,7.286,251.32
Togo,TGO,Sub-Saharan Africa,1977,7.284,308.68
Togo,TGO,Sub-Saharan Africa,1978,7.27,319.92
Togo,TGO,Sub-Saharan Africa,1979,7.245,337.43
Togo,TGO,Sub-Saharan Africa,1980,7.207,417.67
Togo,TGO,Sub-Saharan Africa,1981,7.158,342.22
Togo,TGO,Sub-Saharan Africa,1982,7.099,281.86
Togo,TGO,Sub-Saharan Africa,1983,7.031,253.02
Togo,TGO,Sub-Saharan Africa,1984,6.954,228.68
Togo,TGO,Sub-Saharan Africa,1985,6.869,234.36
Togo,TGO,Sub-Saharan Africa,1986,6.775,315.42
Togo,TGO,Sub-Saharan Africa,1987,6.672,359.72
Togo,TGO,Sub-Saharan Africa,1988,6.561,385.21
Togo,TGO,Sub-Saharan Africa,1989,6.444,367.22
Togo,TGO,Sub-Saharan Africa,1990,6.324,430.01
Togo,TGO,Sub-Saharan Africa,1991,6.202,412.24
Togo,TGO,Sub-Saharan Africa,1992,6.082,424.9
Togo,TGO,Sub-Saharan Africa,1993,5.965,302.22
Togo,TGO,Sub-Saharan Africa,1994,5.855,235.04
Togo,TGO,Sub-Saharan Africa,1995,5.755,305.62
Togo,TGO,Sub-Saharan Africa,1996,5.666,333.59
Togo,TGO,Sub-Saharan Africa,1997,5.588,332.62
Togo,TGO,Sub-Saharan Africa,1998,5.52,343.22
Togo,TGO,Sub-Saharan Africa,1999,5.461,331.97
Togo,TGO,Sub-Saharan Africa,2000,5.41,265.5
Togo,TGO,Sub-Saharan Africa,2001,5.364,266.13
Togo,TGO,Sub-Saharan Africa,2002,5.32,286.76
Togo,TGO,Sub-Saharan Africa,2003,5.276,316.79
Togo,TGO,Sub-Saharan Africa,2004,5.229,356.83
Togo,TGO,Sub-Saharan Africa,2005,5.179,379.18
Togo,TGO,Sub-Saharan Africa,2006,5.123,384.29
Togo,TGO,Sub-Saharan Africa,2007,5.064,428.4
Togo,TGO,Sub-Saharan Africa,2008,5.002,522.63
Togo,TGO,Sub-Saharan Africa,2009,4.936,508.54
Togo,TGO,Sub-Saharan Africa,2010,4.868,496.48
Togo,TGO,Sub-Saharan Africa,2011,4.798,572.03
Togo,TGO,Sub-Saharan Africa,2012,4.727,573.21
Togo,TGO,Sub-Saharan Africa,2013,4.655,588.99
Togo,TGO,Sub-Saharan Africa,2014,4.584,630.05
Togo,TGO,Sub-Saharan Africa,2015,4.514,559.64
Tonga,TON,East Asia and Pacific,1975,5.426,367.94
Tonga,TON,East Asia and Pacific,1976,5.438,336.51
Tonga,TON,East Asia and Pacific,1977,5.471,378.08
Tonga,TON,East Asia and Pacific,1978,5.509,454.99
Tonga,TON,East Asia and Pacific,1979,5.541,483.94
Tonga,TON,East Asia and Pacific,1980,5.553,572.65
Tonga,TON,East Asia and Pacific,1981,5.532,666.03
Tonga,TON,East Asia and Pacific,1982,5.475,662.53
Tonga,TON,East Asia and Pacific,1983,5.385,649.04
Tonga,TON,East Asia and Pacific,1984,5.266,684.67
Tonga,TON,East Asia and Pacific,1985,5.128,639.24
Tonga,TON,East Asia and Pacific,1986,4.989,724.36
Tonga,TON,East Asia and Pacific,1987,4.864,865.13
Tonga,TON,East Asia and Pacific,1988,4.763,"1,126.50"
Tonga,TON,East Asia and Pacific,1989,4.691,"1,120.09"
Tonga,TON,East Asia and Pacific,1990,4.644,"1,193.50"
Tonga,TON,East Asia and Pacific,1991,4.612,"1,387.15"
Tonga,TON,East Asia and Pacific,1992,4.583,"1,436.44"
Tonga,TON,East Asia and Pacific,1993,4.547,"1,449.67"
Tonga,TON,East Asia and Pacific,1994,4.501,"2,025.29"
Tonga,TON,East Asia and Pacific,1995,4.447,"2,112.31"
Tonga,TON,East Asia and Pacific,1996,4.391,"2,283.19"
Tonga,TON,East Asia and Pacific,1997,4.34,"2,197.91"
Tonga,TON,East Asia and Pacific,1998,4.3,"1,946.49"
Tonga,TON,East Asia and Pacific,1999,4.27,"2,019.41"
Tonga,TON,East Asia and Pacific,2000,4.25,"2,067.09"
Tonga,TON,East Asia and Pacific,2001,4.236,"1,841.28"
Tonga,TON,East Asia and Pacific,2002,4.221,"1,845.74"
Tonga,TON,East Asia and Pacific,2003,4.202,"2,033.44"
Tonga,TON,East Asia and Pacific,2004,4.177,"2,288.41"
Tonga,TON,East Asia and Pacific,2005,4.144,"2,599.46"
Tonga,TON,East Asia and Pacific,2006,4.104,"2,897.71"
Tonga,TON,East Asia and Pacific,2007,4.059,"2,937.71"
Tonga,TON,East Asia and Pacific,2008,4.012,"3,398.88"
Tonga,TON,East Asia and Pacific,2009,3.963,"3,076.43"
Tonga,TON,East Asia and Pacific,2010,3.913,"3,554.08"
Tonga,TON,East Asia and Pacific,2011,3.864,"4,052.19"
Tonga,TON,East Asia and Pacific,2012,3.815,"4,509.36"
Tonga,TON,East Asia and Pacific,2013,3.768,"4,274.23"
Tonga,TON,East Asia and Pacific,2014,3.722,"4,200.13"
Tonga,TON,East Asia and Pacific,2015,3.678,"4,098.54"
Trinidad and Tobago,TTO,Latin America and Caribbean,1960,5.264,631.33
Trinidad and Tobago,TTO,Latin America and Caribbean,1961,5.177,675.98
Trinidad and Tobago,TTO,Latin America and Caribbean,1962,5.047,703.76
Trinidad and Tobago,TTO,Latin America and Caribbean,1963,4.873,759.87
Trinidad and Tobago,TTO,Latin America and Caribbean,1964,4.664,788.13
Trinidad and Tobago,TTO,Latin America and Caribbean,1965,4.433,807.27
Trinidad and Tobago,TTO,Latin America and Caribbean,1966,4.2,786.75
Trinidad and Tobago,TTO,Latin America and Caribbean,1967,3.985,822.95
Trinidad and Tobago,TTO,Latin America and Caribbean,1968,3.802,814.74
Trinidad and Tobago,TTO,Latin America and Caribbean,1969,3.658,830.84
Trinidad and Tobago,TTO,Latin America and Caribbean,1970,3.554,868.77
Trinidad and Tobago,TTO,Latin America and Caribbean,1971,3.484,937.67
Trinidad and Tobago,TTO,Latin America and Caribbean,1972,3.432,"1,118.34"
Trinidad and Tobago,TTO,Latin America and Caribbean,1973,3.389,"1,331.98"
Trinidad and Tobago,TTO,Latin America and Caribbean,1974,3.349,"2,048.07"
Trinidad and Tobago,TTO,Latin America and Caribbean,1975,3.313,"2,414.93"
Trinidad and Tobago,TTO,Latin America and Caribbean,1976,3.287,"2,437.87"
Trinidad and Tobago,TTO,Latin America and Caribbean,1977,3.273,"3,018.65"
Trinidad and Tobago,TTO,Latin America and Caribbean,1978,3.271,"3,379.47"
Trinidad and Tobago,TTO,Latin America and Caribbean,1979,3.278,"4,304.55"
Trinidad and Tobago,TTO,Latin America and Caribbean,1980,3.284,"5,745.68"
Trinidad and Tobago,TTO,Latin America and Caribbean,1981,3.281,"6,341.67"
Trinidad and Tobago,TTO,Latin America and Caribbean,1982,3.261,"7,264.27"
Trinidad and Tobago,TTO,Latin America and Caribbean,1983,3.218,"6,818.24"
Trinidad and Tobago,TTO,Latin America and Caribbean,1984,3.151,"6,712.02"
Trinidad and Tobago,TTO,Latin America and Caribbean,1985,3.06,"6,299.17"
Trinidad and Tobago,TTO,Latin America and Caribbean,1986,2.949,"4,049.18"
Trinidad and Tobago,TTO,Latin America and Caribbean,1987,2.827,"4,014.06"
